Administrative,Administrative_Duration,Informational_Duration,ProductRelated,ProductRelated_Duration,PageValues,Region,VisitorType
5,158,0,56,2220.871465,10.24598305,2,Returning_Visitor
0,0,0,15,440,0,4,Returning_Visitor
0,0,0,17,1356,0,3,Returning_Visitor
0,0,0,6,399,0,4,Returning_Visitor
0,0,0,13,231.5,0,3,Returning_Visitor
0,0,0,5,164,0,1,Returning_Visitor
0,0,0,8,347.6666667,0,1,Returning_Visitor
1,26,33,6,64,0,3,Returning_Visitor
1,38,20,57,2931.580303,0,4,Returning_Visitor
0,0,55,63,1462.45,22.088,1,New_Visitor
0,0,0,22,402.5,0,1,Returning_Visitor
1,57,59.5,15,553.1666667,0,1,Returning_Visitor
2,33,0,22,460.6666667,0,3,Returning_Visitor
0,0,0,2,0,0,3,Returning_Visitor
3,314.5,0,22,2837.166667,0,2,New_Visitor
2,10.66666667,0,34,541.5,0,4,Returning_Visitor
0,0,0,2,13,0,1,Returning_Visitor
6,106.5,0,3,70.5,0,4,Returning_Visitor
1,537,0,14,1383.5,9.407538462,3,Returning_Visitor
0,0,0,5,215,0,3,Returning_Visitor
0,0,0,41,1444.166667,0,1,Returning_Visitor
3,19.5,0,16,250.0833333,0,3,New_Visitor
0,0,0,15,327.5,0,4,Returning_Visitor
3,55,0,48,1085.078571,0,2,Returning_Visitor
0,0,0,58,2665.798039,0,3,Returning_Visitor
0,0,0,5,164,0,1,Returning_Visitor
1,0,0,20,816.5,0,3,Returning_Visitor
0,0,0,3,36,0,3,Returning_Visitor
1,50.33333333,0,21,586.1892857,0,1,Returning_Visitor
0,0,0,42,562.6666667,0,4,Returning_Visitor
0,0,0,11,219.5,0,3,Returning_Visitor
3,29.33333333,0,35,468,0,3,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
0,0,0,9,143,0,1,Returning_Visitor
0,0,0,15,1861.5,0,4,Returning_Visitor
0,0,0,6,815,0,1,Returning_Visitor
4,130.5,0,6,165.5,0,1,Returning_Visitor
0,0,0,8,133,0,1,Returning_Visitor
0,0,0,9,83,0,1,Returning_Visitor
0,0,0,7,24,0,1,Returning_Visitor
0,0,0,31,516.4761905,0,3,Returning_Visitor
1,4,0,34,652.9238095,0,3,Returning_Visitor
2,37,0,28,2778.333333,5.569285714,2,Returning_Visitor
2,57.5,0,10,677.5,0,2,Returning_Visitor
8,152.3333333,0,25,481.1666667,0,4,Returning_Visitor
7,405.2583333,88,22,661.6309524,0,4,Returning_Visitor
0,0,0,13,324,0,2,New_Visitor
0,0,0,11,185,0,1,Returning_Visitor
1,60,15,26,670.1666667,0,3,Returning_Visitor
0,0,0,15,183.8333333,0,1,Returning_Visitor
0,0,0,5,17,0,3,Returning_Visitor
0,0,0,1,24,0,4,Returning_Visitor
0,0,0,26,1026.75,0,1,Returning_Visitor
0,0,0,4,118,0,2,Returning_Visitor
0,0,0,9,167,0,4,Returning_Visitor
0,0,0,3,35,0,3,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,4,57,0,3,Returning_Visitor
2,70,0,11,714.5,0,2,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,5,25,0,3,Returning_Visitor
12,637.9388889,0,61,1797.298291,0,1,Returning_Visitor
0,0,0,10,154.5,0,3,New_Visitor
0,0,0,8,118,0,2,Returning_Visitor
7,84.55,0,48,805.0992979,8.781144231,1,Returning_Visitor
0,0,0,9,138.5,0,2,Returning_Visitor
9,381.8666667,33,38,1190.616667,2.967493333,1,New_Visitor
8,236.8333333,0,20,411.3888889,17.39171429,3,Returning_Visitor
0,0,0,18,495,0,1,Returning_Visitor
2,22,0,22,512.05,0,3,Returning_Visitor
2,180.5,0,12,472.9166667,0,3,New_Visitor
0,0,0,1,0,0,3,Returning_Visitor
3,335,0,6,1615,0,1,Returning_Visitor
0,0,0,5,28.33333333,0,4,Returning_Visitor
1,58,0,2,7,0,3,New_Visitor
0,0,0,19,283.5,0,1,Returning_Visitor
10,118,0,85,2694.833333,0,3,New_Visitor
3,41,0,32,1130.84697,0,2,Returning_Visitor
0,0,0,46,2213.366667,0,3,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
0,0,0,11,304,0,3,Returning_Visitor
3,25.08333333,0,25,304.5,0,3,Returning_Visitor
0,0,0,86,1699.666667,0,3,Returning_Visitor
1,27,0,4,467,0,1,New_Visitor
0,0,0,2,20,0,1,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
0,0,0,1,504,0,3,Returning_Visitor
6,51,0,26,536,0,1,Returning_Visitor
0,0,78,18,570.3333333,0,1,Returning_Visitor
5,505,0,85,2197.195238,13.77355814,1,Returning_Visitor
0,0,0,4,72.66666667,0,3,Returning_Visitor
6,32.5,62.5,80,1190.418903,7.530107143,1,Returning_Visitor
3,108.5,0,2,74.66666667,0,3,Returning_Visitor
3,154,107,58,1978.214286,0,3,New_Visitor
0,0,0,11,751.5,0,1,Returning_Visitor
2,40,93.66666667,54,2070.643939,0,3,Returning_Visitor
2,267,0,8,214.3333333,0,1,Returning_Visitor
6,107,10.5,5,39.5,0,1,New_Visitor
9,146,0,49,1592.133333,3.490036364,3,Returning_Visitor
2,29,38.5,32,410.1166667,3.322666667,1,Returning_Visitor
0,0,0,3,5,0,3,Returning_Visitor
8,239.8333333,33,79,2650.408502,0,1,Returning_Visitor
2,36.4,0,75,1959.304762,0,2,Returning_Visitor
3,69.16666667,0,35,869.0611111,0,1,Returning_Visitor
0,0,0,25,1320.5,0,1,Returning_Visitor
4,20,0,57,1008.916667,5.304,2,Returning_Visitor
1,46,0,17,931,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,6,25,0,3,Returning_Visitor
1,7,0,26,933.3333333,1.84752,1,Returning_Visitor
10,1751.047619,69,22,1552.547619,4.279294118,2,Returning_Visitor
2,55,0,16,1851.5,0,1,Returning_Visitor
2,25,0,5,40,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
2,15,0,33,2081.5,0,1,Returning_Visitor
4,73,0,34,1001.166667,0,4,Returning_Visitor
2,13,0,17,296.2333333,0,2,Returning_Visitor
2,33,0,13,1649,0,1,Returning_Visitor
0,0,0,6,161,0,1,Returning_Visitor
0,0,0,39,2643.333333,0,3,Returning_Visitor
0,0,0,5,108,0,3,Returning_Visitor
0,0,0,23,255.6388889,0,4,Returning_Visitor
0,0,0,8,202.3333333,0,1,Returning_Visitor
0,0,0,15,239,0,1,Returning_Visitor
4,47,0,26,380.1666667,0,1,Returning_Visitor
0,0,0,16,79,0,2,Returning_Visitor
1,10,108,89,2114.083333,0,1,Returning_Visitor
0,0,0,2,149,0,1,Returning_Visitor
1,6,0,2,85,0,1,Returning_Visitor
11,361.4761905,68,35,625.0856893,6.072158537,2,Returning_Visitor
2,32,0,7,164.5,0,1,Returning_Visitor
0,0,0,20,275.6666667,0,1,Returning_Visitor
0,0,0,5,691,0,2,Returning_Visitor
0,0,0,2,0,0,3,Returning_Visitor
0,0,1.5,43,1368.484848,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,23,1134.5,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,11,297.25,0,3,Returning_Visitor
0,0,0,27,352.0833333,0,3,Returning_Visitor
0,0,0,4,26,0,1,Returning_Visitor
1,27,0,15,1486.666667,0,1,Returning_Visitor
3,204.75,0,46,1942.933333,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,10,133.8333333,0,4,Returning_Visitor
0,0,0,5,36,0,3,Returning_Visitor
2,32,0,30,1407.5,15.51193548,1,Returning_Visitor
0,0,0,40,1090.566667,0,1,Returning_Visitor
1,0,0,1,0,0,1,Returning_Visitor
0,0,0,8,463,0,3,Returning_Visitor
5,423.5,111.5,6,91.5,0,4,Returning_Visitor
0,0,0,42,840.8333333,0,2,Returning_Visitor
0,0,0,7,76.5,0,1,Returning_Visitor
1,9,86,26,466.5,0,1,Returning_Visitor
1,26,0,11,345.1666667,0,4,Returning_Visitor
0,0,0,20,869.8,0,4,Returning_Visitor
1,41,0,6,68.5,0,1,Returning_Visitor
0,0,0,57,980.8333333,0,3,Returning_Visitor
0,0,0,45,1438.722222,0,3,Returning_Visitor
3,40,0,10,423.6666667,0,1,Returning_Visitor
0,0,0,8,185.5,0,3,Returning_Visitor
0,0,0,5,74,0,1,Returning_Visitor
0,0,0,13,421.1666667,0,1,Returning_Visitor
1,88,0,11,522.6666667,0,1,Returning_Visitor
2,86,0,36,1720.416667,0,4,Returning_Visitor
0,0,15,15,328.4166667,0,1,Returning_Visitor
1,20,0,8,268,0,1,Returning_Visitor
3,100,0,8,127.6666667,0,4,Returning_Visitor
0,0,0,3,15,0,4,Returning_Visitor
5,90.875,15,58,2153.71859,3.97647235,1,Returning_Visitor
0,0,0,8,166.25,0,1,Returning_Visitor
1,10,0,11,578,0,1,Returning_Visitor
3,110.5,0,10,284,0,1,New_Visitor
0,0,0,2,130,0,1,Returning_Visitor
4,14,0,28,341.35,0,2,Returning_Visitor
0,0,0,4,40.5,0,1,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,16,729,0,1,Returning_Visitor
10,207.8666667,0,8,217.8666667,0,1,New_Visitor
0,0,0,12,354,0,1,New_Visitor
0,0,0,4,104,0,2,Returning_Visitor
2,108,0,8,316.5,0,3,Returning_Visitor
0,0,0,25,903.7,0,3,Returning_Visitor
0,0,0,5,517.5,0,2,Returning_Visitor
0,0,0,29,740.5,0,2,Returning_Visitor
0,0,0,2,55,0,1,Returning_Visitor
5,20,0,56,441.2166667,0,2,Returning_Visitor
0,0,0,3,242,0,4,Returning_Visitor
0,0,0,5,1439.5,0,4,Returning_Visitor
0,0,0,12,312.6666667,0,1,Returning_Visitor
0,0,0,8,56.33333333,0,1,Returning_Visitor
0,0,0,15,614.3333333,0,1,Returning_Visitor
3,30.5,0,23,422.730303,0,1,Returning_Visitor
0,0,0,24,485.2839744,0,2,Returning_Visitor
10,341.4285714,0,78,2588.077268,2.554071429,2,Returning_Visitor
3,105,0,34,603.7071429,14.75710476,1,Returning_Visitor
0,0,0,2,0,0,2,Returning_Visitor
0,0,0,6,600,0,4,Returning_Visitor
0,0,0,8,82.83333333,0,1,Returning_Visitor
5,99.16666667,27,33,483.2666667,0,1,Returning_Visitor
5,436,0,7,26,0,2,Returning_Visitor
0,0,0,12,272.6666667,0,1,New_Visitor
0,0,0,1,0,0,2,Returning_Visitor
1,43,0,3,65,0,1,Returning_Visitor
4,204.5,0,12,159,0,4,New_Visitor
3,94,0,19,707.2666667,0,4,Returning_Visitor
1,255,0,35,1178,0,3,Returning_Visitor
0,0,0,6,56,0,1,Returning_Visitor
0,0,12,57,2773.166667,8.325206897,4,Returning_Visitor
0,0,0,18,297.3,0,1,Returning_Visitor
0,0,0,23,282.5,0,1,Returning_Visitor
0,0,0,4,464.6666667,0,1,Returning_Visitor
0,0,0,5,240.5,0,1,Returning_Visitor
0,0,0,24,530,0,3,Returning_Visitor
1,3,0,5,151,0,1,Returning_Visitor
0,0,0,2,49,0,3,Returning_Visitor
0,0,19,27,1523.05,22.12888889,1,Returning_Visitor
2,37.33333333,0,31,1552.883333,0,3,Returning_Visitor
1,29,0,25,381.3571429,0,1,New_Visitor
1,63,0,9,265.25,0,4,Returning_Visitor
0,0,0,24,657.6666667,0,1,Returning_Visitor
2,7,0,3,11,0,1,Returning_Visitor
0,0,0,25,1157.452381,15.3956,3,Returning_Visitor
0,0,0,17,1673.653846,0,3,Returning_Visitor
0,0,0,16,355.5,11.13171429,1,New_Visitor
0,0,0,11,123,0,4,Returning_Visitor
15,168.429198,10,98,2806.829918,0.546128304,3,Returning_Visitor
2,5,0,3,32,0,2,Returning_Visitor
3,11.66666667,0,39,557.2452381,0,3,Returning_Visitor
7,53.25,0,42,650.0333333,0,2,Returning_Visitor
4,132,23,24,1614.22619,0,1,Returning_Visitor
1,24,0,54,801.5095238,0,1,Returning_Visitor
0,0,0,3,27,0,1,Returning_Visitor
0,0,0,8,70.5,0,1,Returning_Visitor
0,0,0,23,363.5,0,2,Returning_Visitor
0,0,0,15,436,0,1,Returning_Visitor
0,0,0,31,1087,0,2,Returning_Visitor
8,567.3571429,122,41,2504.699567,6.211094697,1,Returning_Visitor
2,39,0,9,128,0,1,New_Visitor
2,7.5,0,63,1903.666667,0,2,Returning_Visitor
1,25,0,14,397,14.9925,3,Returning_Visitor
0,0,0,5,71,0,1,Returning_Visitor
2,59.83333333,0,70,2509.25,11.28411429,3,Returning_Visitor
0,0,0,3,0,0,3,Returning_Visitor
2,20,0,24,242,0,4,Returning_Visitor
0,0,0,13,646.7916667,0,2,Returning_Visitor
0,0,0,23,209.8333333,0,1,Returning_Visitor
0,0,0,4,112.5,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
7,160.3333333,0,31,590.5166667,0,1,Returning_Visitor
2,81,0,18,631,0,1,Returning_Visitor
0,0,0,14,1025,0,1,Returning_Visitor
5,119,0,49,1143.348504,0,1,Returning_Visitor
0,0,0,20,499.6666667,0,1,Returning_Visitor
0,0,0,7,139.5,0,3,Returning_Visitor
0,0,0,5,24,0,1,Returning_Visitor
0,0,0,91,2058.534091,0,3,Returning_Visitor
0,0,0,15,1639.5,0,1,Returning_Visitor
4,34,0,3,24,0,3,New_Visitor
0,0,0,11,720.5,0,2,Returning_Visitor
0,0,0,6,56,0,3,Returning_Visitor
0,0,0,5,38,0,1,Returning_Visitor
0,0,0,4,568.4782609,0,1,Returning_Visitor
1,29.5,0,29,569.1666667,12.455,3,Returning_Visitor
0,0,0,3,0,0,1,Returning_Visitor
0,0,0,37,1669.559524,0,3,Returning_Visitor
1,38,0,29,986.8333333,0,3,Returning_Visitor
0,0,0,6,83,0,4,Returning_Visitor
1,74,0,21,744.8333333,0,1,New_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,8,89.5,0,1,Returning_Visitor
0,0,0,7,191,0,4,Returning_Visitor
0,0,23,15,506,0,1,Returning_Visitor
0,0,0,39,537,0,3,Returning_Visitor
2,32.5,0,12,239.75,0,1,New_Visitor
0,0,0,21,1636.5,0,1,Returning_Visitor
4,128.5,0,14,273.25,0,4,Returning_Visitor
2,57,4,35,1643.333333,0,1,Returning_Visitor
0,0,0,4,0,0,1,Returning_Visitor
0,0,0,12,152,0,1,Returning_Visitor
0,0,0,11,142.4166667,0,1,Returning_Visitor
2,37.5,0,55,1420.472496,0,3,Returning_Visitor
0,0,0,5,19,0,1,Returning_Visitor
0,0,0,47,1144.483333,0,3,Returning_Visitor
10,76.16666667,0,17,404,0,2,Returning_Visitor
4,202,0,28,714.9666667,0,1,Returning_Visitor
0,0,0,25,527.5,0,1,Returning_Visitor
1,18,0,8,66,0,1,Returning_Visitor
0,0,0,15,454.75,0,3,Returning_Visitor
2,338,0,17,1205.566667,19.23625,2,Returning_Visitor
0,0,29,41,1652.75,0,4,Returning_Visitor
0,0,0,7,239.5,0,1,New_Visitor
0,0,0,14,1539,0,2,Returning_Visitor
2,13.33333333,0,105,2062.443592,0,1,Returning_Visitor
1,8.5,0,14,543.8333333,0,3,New_Visitor
0,0,0,12,574,0,1,Returning_Visitor
0,0,0,10,127.75,0,2,Returning_Visitor
0,0,0,3,0,0,1,Returning_Visitor
7,64.75,17,100,2463.244841,0,1,Returning_Visitor
0,0,0,3,28,0,1,Returning_Visitor
6,108.9166667,0,24,516.4166667,8.1816,1,Returning_Visitor
3,25.57142857,0,15,2026.47619,0,1,Returning_Visitor
4,123,29.5,16,529.3333333,0,2,New_Visitor
1,48,0,52,2376.861905,13.32592593,3,Returning_Visitor
1,64,0,33,1564.17381,10.12275,2,Returning_Visitor
0,0,0,14,291.6,0,1,Returning_Visitor
0,0,0,2,203,0,1,Returning_Visitor
0,0,0,5,108,0,4,Returning_Visitor
0,0,0,15,143.75,0,1,Returning_Visitor
0,0,0,7,855,0,1,Returning_Visitor
1,0,0,7,37,0,2,Returning_Visitor
0,0,0,29,1721.125,0,2,Returning_Visitor
0,0,0,29,809.1666667,0,1,Returning_Visitor
0,0,0,10,466.75,0,1,Returning_Visitor
1,23,0,35,1513,0,1,Returning_Visitor
1,12.5,0,51,769.9928571,0,1,Returning_Visitor
0,0,0,11,126.6666667,0,1,Returning_Visitor
0,0,0,9,389,0,2,Returning_Visitor
0,0,0,2,44,0,3,Returning_Visitor
0,0,0,10,978,0,3,Returning_Visitor
5,54,0,16,487.6666667,0,2,Returning_Visitor
0,0,0,23,647.5,0,1,Returning_Visitor
0,0,0,14,204.5,0,4,Returning_Visitor
0,0,0,10,72,0,1,Returning_Visitor
1,4,0,18,143.85,0,3,Returning_Visitor
7,374.3690476,0,5,258.0833333,0,3,Returning_Visitor
0,0,0,7,99.7,0,1,Returning_Visitor
1,5.5,0,7,277,0,1,Returning_Visitor
0,0,0,80,1987.533333,0,1,Returning_Visitor
0,0,0,17,391.8666667,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
6,374,0,83,791.9559524,0,1,Returning_Visitor
0,0,0,9,127.5,0,2,Returning_Visitor
0,0,0,18,292.5,0,1,Returning_Visitor
1,11,0,11,183.5,0,1,New_Visitor
0,0,0,20,1006.666667,0,1,Returning_Visitor
0,0,0,2,61,0,3,Returning_Visitor
0,0,0,48,1304.666667,0,1,Returning_Visitor
0,0,0,12,336.8,0,1,Returning_Visitor
1,45,0,8,183,0,1,Returning_Visitor
2,44.33333333,0,19,813.1,20.0031,1,Returning_Visitor
4,738,0,21,664.3333333,0,1,Returning_Visitor
0,0,0,6,655,0,1,Returning_Visitor
1,12,0,18,691.5,0,4,Returning_Visitor
3,283.6666667,17,27,2154.72381,0,1,Returning_Visitor
0,0,0,22,883,0,1,Returning_Visitor
0,0,0,4,33,0,1,Returning_Visitor
0,0,0,14,632,0,3,Returning_Visitor
0,0,0,3,25,0,3,Returning_Visitor
0,0,0,14,180.5,0,1,Returning_Visitor
0,0,0,9,73.66666667,0,1,Returning_Visitor
3,53.5,0,26,1097.05,0,4,Returning_Visitor
0,0,0,10,611,0,3,Returning_Visitor
0,0,0,20,724.1333333,0,3,Returning_Visitor
3,101,0,7,441,0,4,Returning_Visitor
0,0,0,11,855.25,0,3,Returning_Visitor
1,109,0,9,466.6666667,0,1,New_Visitor
7,278.8333333,15,38,2311.090909,4.247372093,1,Returning_Visitor
1,0,0,27,889,0,3,Returning_Visitor
0,0,0,9,78.25,0,3,Returning_Visitor
0,0,0,5,57,0,3,Returning_Visitor
0,0,0,22,647.6666667,0,4,Returning_Visitor
0,0,0,18,133,0,1,Returning_Visitor
0,0,0,15,984,0,3,Returning_Visitor
6,545,101.5,53,2797.213095,2.227278689,1,Returning_Visitor
0,0,0,3,108,0,4,Returning_Visitor
1,13,53,16,388.7444444,0,1,Returning_Visitor
0,0,0,4,59,0,4,Returning_Visitor
5,68,0,36,818.5,0,1,Returning_Visitor
0,0,0,10,146.7666667,0,1,Returning_Visitor
0,0,0,17,212.8333333,0,4,Returning_Visitor
0,0,0,17,295,0,2,Returning_Visitor
3,120.6666667,0,8,261.6,0,1,New_Visitor
0,0,0,3,62,0,1,Returning_Visitor
0,0,0,54,2222.9,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
2,7,0,21,467.952381,0,1,Returning_Visitor
1,65,0,13,531,0,3,Returning_Visitor
0,0,0,4,142,0,1,Returning_Visitor
4,1764,0,3,86,0,4,New_Visitor
1,68,0,20,870.6666667,0,3,Returning_Visitor
0,0,0,7,1010.166667,0,1,Returning_Visitor
0,0,0,9,27.5,0,1,Returning_Visitor
0,0,0,72,1353.115146,0,1,Returning_Visitor
0,0,0,28,623.9666667,0,1,Returning_Visitor
0,0,0,4,123,0,4,Returning_Visitor
0,0,0,2,19,0,3,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
10,312,0,18,782.5,0,1,Returning_Visitor
0,0,0,7,442.1666667,0,3,Returning_Visitor
6,299,41,36,696.4027778,0,2,New_Visitor
0,0,39,14,443.2083333,0,1,Returning_Visitor
0,0,0,2,262,0,1,Returning_Visitor
0,0,0,5,1144,0,4,Returning_Visitor
0,0,0,2,16,0,1,Returning_Visitor
6,93.5,0,23,251.3333333,0,3,New_Visitor
0,0,0,13,171.5,0,1,Returning_Visitor
2,67,0,59,468.1916667,0,3,Returning_Visitor
0,0,0,7,180,0,1,Returning_Visitor
12,251.8666667,0,60,1993.915257,13.09154641,2,Returning_Visitor
3,121,0,17,174.8333333,0,2,Returning_Visitor
0,0,0,14,121,0,3,Returning_Visitor
0,0,0,25,438.075,0,3,Returning_Visitor
7,136.6666667,7,25,687.5333333,5.078114943,3,New_Visitor
0,0,0,12,103,0,1,Returning_Visitor
1,8,0,29,826.85,10.98707143,3,Returning_Visitor
2,15,0,10,894.6666667,0,4,Returning_Visitor
5,142.7,0,29,1858.733333,0,2,Returning_Visitor
2,114,0,24,368.3333333,0,4,Returning_Visitor
0,0,0,3,6,0,1,Returning_Visitor
0,0,0,8,211.3333333,0,3,Returning_Visitor
3,86,0,26,1197.666667,0,2,New_Visitor
0,0,0,6,671.6666667,0,3,Returning_Visitor
0,0,0,16,2515.1,0,2,Returning_Visitor
4,47,0,6,173,0,2,Returning_Visitor
0,0,0,60,967.25,0,3,Returning_Visitor
0,0,0,7,906,14.98333333,2,New_Visitor
8,276.8666667,0,19,548.8831169,5.744057971,1,Returning_Visitor
0,0,0,7,262.375,0,1,Returning_Visitor
2,132,0,6,1564,0,2,Returning_Visitor
1,64,0,15,188.5,0,2,Returning_Visitor
4,103.5,0,28,884.8040616,0,1,Returning_Visitor
0,0,0,4,81,0,2,Returning_Visitor
0,0,0,19,1651.928571,0,1,Returning_Visitor
3,23,0,14,243.8333333,0,2,New_Visitor
5,1321.25,0,7,54.5,0,2,Returning_Visitor
4,131,0,39,1752.942857,0,3,Returning_Visitor
2,46,0,13,195,0,1,Returning_Visitor
3,67,0,7,274.25,0,1,Returning_Visitor
0,0,0,13,474.6818182,0,4,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
0,0,0,9,71.75,0,2,Returning_Visitor
2,7,0,11,778,0,1,Returning_Visitor
0,0,2.5,14,592.5666667,0,3,Returning_Visitor
0,0,55,38,1377.409524,0,2,Returning_Visitor
0,0,0,18,1259,0,1,Returning_Visitor
0,0,0,16,1472,0,1,Returning_Visitor
0,0,0,6,219.5,0,2,Returning_Visitor
0,0,0,29,364.1666667,0,1,Returning_Visitor
5,232.4,0,6,190.4,0,1,Returning_Visitor
0,0,0,49,579.5833333,0,3,Returning_Visitor
0,0,0,7,297,0,1,Returning_Visitor
0,0,0,21,597.3333333,0,1,Returning_Visitor
0,0,0,3,55,0,4,Returning_Visitor
1,23,0,7,934,0,1,New_Visitor
2,116,0,16,1098,0,2,Returning_Visitor
0,0,0,72,2129.333333,0,1,Returning_Visitor
9,159.7166667,20,39,1721.872725,16.42363253,1,Returning_Visitor
0,0,0,31,1008.416667,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
1,18,16,33,504,0,1,Returning_Visitor
3,47,51,16,463.4166667,0,3,New_Visitor
0,0,0,23,456.3333333,0,3,Returning_Visitor
0,0,0,4,56.5,0,1,Returning_Visitor
0,0,0,7,128.3333333,0,3,Returning_Visitor
0,0,0,2,33,0,3,Returning_Visitor
1,14,0,30,1845.333333,12.6534375,3,Returning_Visitor
0,0,0,3,69,0,4,Returning_Visitor
4,147.5,37.5,25,788.2666667,16.70657143,3,Returning_Visitor
2,10,17,21,1647.5,0,4,Returning_Visitor
0,0,0,24,1483.333333,0,2,Returning_Visitor
0,0,0,5,50,0,2,Returning_Visitor
0,0,0,12,304.75,0,3,Returning_Visitor
0,0,0,2,1207,0,3,Returning_Visitor
5,131.2,27,21,893.45,7.091478261,3,Returning_Visitor
3,61.5,0,6,794.5,0,1,Returning_Visitor
2,386,25,31,2725,0,2,Returning_Visitor
3,179.5,0,22,746.1666667,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,14,433.8333333,0,2,Returning_Visitor
0,0,0,6,4,0,1,Returning_Visitor
0,0,0,7,123.5,0,1,Returning_Visitor
0,0,0,5,162.5,0,1,Returning_Visitor
4,91,0,4,61,0,1,Returning_Visitor
0,0,0,15,304.1666667,0,1,Returning_Visitor
0,0,0,20,301.5,0,1,Returning_Visitor
3,44.75,0,7,102,0,2,Returning_Visitor
5,53,0,38,2246.166667,0,3,Returning_Visitor
1,49,0,4,2210.5,0,1,Returning_Visitor
0,0,0,2,689,0,3,New_Visitor
0,0,0,15,789.6666667,14.55428571,3,Returning_Visitor
2,225,0,6,549,0,1,New_Visitor
7,108,42,32,879.9166667,11.19263415,1,Returning_Visitor
2,84,0,25,506.7666667,0,4,Returning_Visitor
0,0,0,20,806.5,0,1,Returning_Visitor
5,33,0,54,1835.066667,0,4,Returning_Visitor
5,68.66666667,0,11,126.5,0,4,Returning_Visitor
3,45,87,26,485.8333333,0,1,Returning_Visitor
0,0,0,4,67,0,1,Returning_Visitor
1,33,0,57,2816.55307,0,2,Returning_Visitor
0,0,0,5,108,0,3,Returning_Visitor
0,0,0,8,152,0,1,Returning_Visitor
1,31,0,10,347,0,1,Returning_Visitor
2,21.33333333,0,3,45.33333333,0,4,Returning_Visitor
6,71.5,37,15,287.2916667,0,3,Returning_Visitor
0,0,0,8,202.8333333,0,1,Returning_Visitor
0,0,0,81,2071,0,3,Returning_Visitor
0,0,0,16,190.75,0,1,Returning_Visitor
0,0,0,9,76,0,3,Returning_Visitor
1,0,0,8,162.5,0,1,Returning_Visitor
5,37,16,18,463.5,0,1,Returning_Visitor
0,0,0,17,182,0,4,Returning_Visitor
0,0,0,7,193.3333333,0,3,Returning_Visitor
1,4,0,37,1296.942857,0,4,Returning_Visitor
0,0,0,3,20,0,1,Returning_Visitor
2,105,0,16,305.4285714,0,3,Returning_Visitor
0,0,0,8,65,0,4,Returning_Visitor
1,4,0,36,440.6,0,3,Returning_Visitor
0,0,0,4,61,0,4,Returning_Visitor
0,0,0,7,1689,0,3,Returning_Visitor
0,0,0,2,17,0,4,Returning_Visitor
1,20.5,13,57,1518.903694,13.40247586,1,Returning_Visitor
1,38,0,16,727.7142857,18.66333333,4,Returning_Visitor
1,6,0,24,302.9833333,0,1,Returning_Visitor
5,112.3333333,0,55,2831.561111,8.903557895,3,Returning_Visitor
0,0,0,20,480.8571429,0,1,Returning_Visitor
0,0,0,6,82,0,3,Returning_Visitor
6,245.4666667,0,57,1575.216667,0,3,Returning_Visitor
5,86.16666667,13,55,1546.503822,9.139760775,1,Returning_Visitor
1,10,47.66666667,34,944.297619,0,3,Returning_Visitor
4,104.5,54,25,796.3,0,1,Returning_Visitor
0,0,0,17,65,0,1,Returning_Visitor
0,0,0,26,1035.821429,0,1,Returning_Visitor
0,0,0,20,298.5,0,3,Returning_Visitor
0,0,0,1,612,0,1,Returning_Visitor
5,129.5,0,33,982,0,2,Returning_Visitor
3,52,0,13,295.6666667,0,1,Returning_Visitor
0,0,0,50,1735.595238,0,3,Returning_Visitor
2,25.5,0,13,908.5,19.78533333,4,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
2,87.25,0,56,2094.983333,0,3,Returning_Visitor
4,57.5,0,27,608.4,7.108148148,3,Returning_Visitor
0,0,0,7,203.6666667,0,1,Returning_Visitor
4,362,61,17,819,0,2,Returning_Visitor
0,0,0,6,127,0,3,Returning_Visitor
4,157,0,41,896.0666667,4.430347826,2,Returning_Visitor
